Std_dev of noise: 1.00, accu: 0.60
The dropout rates: 0.20-0.20-0.20-0.50-0.50
Std_dev of noise: 1.00, accu: 0.60
The dropout rates: 0.45-0.63-0.20-0.38-0.29
Std_dev of noise: 1.00, accu: 0.65
The dropout rates: 0.26-0.31-0.41-0.44-0.52
Std_dev of noise: 1.00, accu: 0.72
The dropout rates: 0.45-0.61-0.32-0.73-0.22
Std_dev of noise: 1.00, accu: 0.68
The dropout rates: 0.67-0.77-0.34-0.76-0.35
Std_dev of noise: 1.00, accu: 0.57
The dropout rates: 0.38-0.48-0.55-0.65-0.48
Std_dev of noise: 1.00, accu: 0.62
The dropout rates: 0.51-0.65-0.33-0.74-0.25
Std_dev of noise: 1.00, accu: 0.49
The dropout rates: 0.43-0.76-0.71-0.55-0.33
Std_dev of noise: 1.00, accu: 0.50
The dropout rates: 0.43-0.63-0.31-0.73-0.26
Current iter	 Std_dev of noise	 accu	 dropout rates
12	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.69	 0.39-0.57-0.42-0.59-0.56-0.54-0.69-0.43-0.78-0.80
13	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.63	 0.45-0.24-0.55-0.78-0.61-0.35-0.48-0.99-0.43-0.66
14	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.86	 1.00-0.61-0.84-0.41-0.20-0.67-0.74-0.74-0.44-0.46
Iter	 Std	 Accu	 p (generalized DoRates)
1	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-0.20-0.20-0.20-0.50-0.20
2	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.95	 0.53-0.78-0.20-0.44-0.32-0.27
3	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.94	 0.35-0.48-0.52-0.63-0.54-0.75
4	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.36-0.90-0.22-0.74-0.53-0.65
5	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.93	 0.65-0.50-0.58-0.65-0.31-0.72
6	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.91	 0.68-0.45-0.73-0.56-0.34-0.44
7	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.28-0.87-0.28-0.73-0.55-0.70
8	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-0.95-0.20-0.20-0.98-0.34
9	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-1.00-0.20-0.20-1.00-1.00
10	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-1.00-0.20-0.20-0.20-1.00
11	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-0.20-0.20-0.20-1.00-1.00
12	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.95	 1.00-1.00-0.20-0.20-1.00-1.00
13	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-1.00-0.20-1.00-1.00-1.00
14	 ./hardware_noise/hardware_data/I-V_data_0.7um_length_200nm_diameter_NA_third_etch_10min_Pb_ED_1h_180C_MAI_no_100nm_Ag_memory_1V_carbon_paste.xlsx	 0.96	 0.20-1.00-0.20-1.00-1.00-0.20
Iter	 Std	 Accu	 p (generalized DoRates)
